"StationName,CliftonSchool_3"
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,LEAD.LAG_STEAM_PRESS_SETPOINT,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,LEAD.LAG_STEAM_PRESS_SETPOINT,NumericInterval,history:NumericIntervalHistoryExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,LEAD.LAG_HEADER_STEAM_PRESS,Proxy Ext,bacnet:BacnetNumericProxyExt,0.00,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,LEAD.LAG_HEADER_STEAM_PRESS,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,LEAD.LAG_HEADER_STEAM_PRESS,NumericInterval,history:NumericIntervalHistoryExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Alarm,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Alarm,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Alarm,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{unackedAlarm}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Blower_Mtr,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Blower_Mtr,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Ext_Ignition,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Ext_Ignition,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Pilot_Valve,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Pilot_Valve,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Pilot_Valve,BooleanCov,history:BooleanCovHistoryExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Main_Valve,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Main_Valve,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Main_Valve,BooleanCov,history:BooleanCovHistoryExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Fire_Switch,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Fire_Switch,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Fire_Switch,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Fire_Switch,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Water,Proxy Ext,bacnet:BacnetBooleanProxyExt,true,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Water,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Water,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{unackedAlarm}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Limit,Proxy Ext,bacnet:BacnetBooleanProxyExt,true,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Limit,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Limit,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{unackedAlarm}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Gas_Press,Proxy Ext,bacnet:BacnetBooleanProxyExt,true,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Gas_Press,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Gas_Press,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{unackedAlarm}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Gas_Press,Proxy Ext,bacnet:BacnetBooleanProxyExt,true,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Gas_Press,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Low_Gas_Press,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{unackedAlarm}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Water,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Water,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,High_Water,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Feed_Water,Proxy Ext,bacnet:BacnetBooleanProxyExt,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Feed_Water,PointTag,exportTags:PointTag,N/A,{ok}"
"Point,BacnetNetwork,MstpTrunk1,Boiler,,,Feed_Water,BooleanChangeOfStateAlarmExt,alarm:AlarmSourceExt,N/A,{ok}"
"Device,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,1:192.168.1.142:47808,device:65 config,,,,,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_1,Room101,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_1,Room103,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_1,Room104,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_1,Room106,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_2,Room13,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_2,Room202,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_2,Room16,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_3,Room201,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_3,Room107,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_4,Room206,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_4,Room204,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_4,Room200,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_4,Room203,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_5,Room205,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_5,Room105,bacnet:BacnetPointFolder,N/A,"
"Point,BacnetNetwork,MstpTrunk1,DAIKIN_D_BACS,,,System_6,Room15,bacnet:BacnetPointFolder,N/A,"
"Device,BacnetNetwork,MstpTrunk2,Steam_Boilers,2000:40,device:200064 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Outputs,Boiler1_Cmd,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Outputs,ExFanCmd,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,OAT,control:NumericPoint,58.44 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Boiler_RmTemp,control:NumericPoint,66.12 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Oa_Humidity,control:NumericPoint,33.12 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Stm_Press,control:NumericPoint,0.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,CoSensor,control:NumericPoint,0.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,CH4Sensor,control:NumericPoint,0.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Blr_1_Sts,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Blr_2_Sts,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Blr_3_Sts,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Boiler1_Alm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Boiler2_Alm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,Boiler3_Alm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,FeedWaterPump_1,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,FeedWaterPump_2,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,FeedWaterPump_3,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,ExFan_Status,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,CRU1_Pump1_Status,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Inputs,CRU2_Pump2_Status,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,SetPoints,OATemp_Lo_Limit_SP,control:NumericWritable,55.00 {overridden} @ 8,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,SetPoints,ExFanSP,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,SetPoints,CoSensor_SP,control:NumericWritable,25.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,SetPoints,H4Sensor_SP,control:NumericWritable,25.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,SetPoints,Sys_Enable,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr1_RunTime,control:NumericPoint,9.60 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr2_RunTime,control:NumericPoint,10.75 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr3_RunTime,control:NumericPoint,9.58 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump1_RunTime,control:NumericPoint,1.02 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump2_RunTime,control:NumericPoint,1.55 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump3_RunTime,control:NumericPoint,1.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr1_RuntimeReset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr2_RuntimeReset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr3_RuntimeReset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump1_Reset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump2_Reset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump3_Reset,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump3_Reset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump2_Reset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,FeedWaterPump1_Reset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr3_RuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr2_RuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,Blr1_RuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,RunTime,OneShot_os,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Network,Web_Schedule,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Network,SteamPress,control:NumericWritable,0.00 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Monitoring,HW_System_En,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Monitoring,Co2Sensor_Alarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Monitoring,CH4Sensor_Alarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,Steam_Boilers,,,Monitoring,Test,control:BooleanWritable,""true {alarm,unackedAlarm} @ def"","
"Device,BacnetNetwork,MstpTrunk3,UV_RM101,3000:05,device:300005 config,,,,,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,DaTemp,control:NumericPoint,70.17 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SpaceTemp,control:NumericPoint,70.98 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SpaceHumidity,control:NumericPoint,36.42 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SpaceCO2,control:NumericPoint,393.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,Subtract,kitControl:Subtract,52.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,LowAlmSp,kitControl:NumericSwitch,55.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,Not,kitControl:Not,true {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Inputs,DxCallForFan,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,VRVEnable,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,SteamVlvSig,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,OaDmprCtrl,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Overrides,Ov_SpaceTemp,control:NumericWritable,+inf {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Overrides,Ov_FanCmd,control:EnumWritable,Auto {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,DaTempSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,MinDaTempSP,control:NumericWritable,60.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,CO2LowLvlSP,control:NumericWritable,400.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,CO2HiLvlSP,control:NumericWritable,1000.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,OccClgSP,control:NumericWritable,72.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,UnoccClgSP,control:NumericWritable,85.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,OccHtgSP,control:NumericWritable,68.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,UnoccHtgSP,control:NumericWritable,55.00 {overridden} @ 8,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,OaClgEnableSP,control:NumericWritable,55.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,OaHtgEnableSP,control:NumericWritable,55.00 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,SpaceTempSP,control:NumericWritable,69.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,EconMinPosSP,control:NumericWritable,0.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,LoSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,HiSpd {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,false {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,AllowEconOpr,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,Heating_PID_tr,control:NumericWritable,20.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,Heating_PID_maxAo,control:NumericWritable,0.10 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,Heating_PID_minAo,control:NumericWritable,0.10 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Setpoints,Oa_EconEnable_Stpt,control:NumericWritable,65.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,Schedule,control:BooleanWritable,false {ok} @ 16,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,OaTemp,control:NumericWritable,58.44 {ok} @ 10,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,HWSEnable,control:BooleanWritable,true {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,TextBlock,baja:WsTextBlock,N/A,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,OSS,control:BooleanWritable,false {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,OprModeShare,control:EnumPoint,Fan {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Network,OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,EffOcc,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,EffSysEnable,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,EffSpaceSp,control:NumericPoint,68.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,FilterMaintenanceAlarm,control:BooleanPoint,false {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,EffHeatSP,control:NumericPoint,55.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Monitoring,EffCoolSP,control:NumericPoint,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM101,,,Balancing Notes,TextBlock,baja:WsTextBlock,N/A,"
"Device,BacnetNetwork,MstpTrunk3,UV_RM104,3000:12,device:300006 config,,,,,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,DaTemp,control:NumericPoint,74.88 {unackedAlarm} alarmInhibit,"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,SpaceTemp,control:NumericPoint,72.30 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,SpaceHumidity,control:NumericPoint,33.54 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,SpaceCO2,control:NumericPoint,394.00 {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,SupplyFanSts,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,CFSAlm,control:BooleanPoint,false {unackedAlarm},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,GpsSts,control:BooleanPoint,true {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,HighAlmSp,kitControl:NumericSwitch,85.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,Add,kitControl:Add,88.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,Subtract,kitControl:Subtract,52.00 {ok},"
"Point,BacnetNetwork,MstpTrunk3,UV_RM104,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
