"StationName,CliftonSchool_5"
"Type,Network,Trunk,Device,Address,DeviceType,PointFolder,PointName,PointType,Value,Status"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,SetPoints,EffDATempSP,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,SetPoints,DewpointSP,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,SetPoints,CtrlTempScr,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,SetPoints,SupFanCtrl,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,SetPoints,MinOAFlowSpt,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ActiveFault,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ActiveProblem,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ActiveWarning,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,AlarmValue,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,UnitState,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,MWUStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ClgStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,EconoStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,HtgStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,EffectOccup,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,McQuayStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ERWhlOnOff,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ClearAlarms,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,DehumStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,CurrentState,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,UseTstatSpts,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,ApplicCmd,control:EnumWritable,""0 {fault,stale,overridden} @ 8"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Monitor,DemandShed,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Schedule,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Schedule,RTU2_OptStartStop,vykonPro:OptStartStop,N/A,"
"Point,BacnetNetwork,MstpTrunk1,RTU1,,,Schedule,OccManCmd,control:EnumWritable,0 {stale} @ def,"
"Device,BacnetNetwork,MstpTrunk1,RTU2,0:null,device:1006 config,,,,,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,SpaceTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,SpaceCO2,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,RATemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,SpaceRH,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,DischAirTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,OutdoorTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,DischLn1Temp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,SucnRefTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,RefSuctionP,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,EFT_LCT,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,BldgStatPress,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ERWheelSpd,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ERLAT,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,EREAT,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,FanSpd,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,EconCapacity,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,HtgCapacity,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ReheatCapacity,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ClgCapacity,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,SpaceDewPt,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,RefDischP,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,OAFlow,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ExhFanValue,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ExpValveProb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,HiPress1Prb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ChargeLossPrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,LoPress1Prb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,LoChargePrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,HiDLTempPrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,INVCompPrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,OAFanPrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,LoPressDiffPrb,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,ExhFanState,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,DirtyFilterSw,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,HiPress1Sw,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,AirFlwSw,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,Ret.ExhFanWrn,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,DuctHiLmtSw,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,EmergencyOffSw,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Inputs,VarCmpOilStatus,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,OccCoolSP,control:NumericWritable,""0.00 {fault,stale,overridden} @ 8"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,OccHeatSP,control:NumericWritable,""0.00 {fault,stale,overridden} @ 8"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,UnoccCoolSetpt,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,UnoccHeatSetpt,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DefaultDATClgSetpt,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DefaultDATHtgSetpt,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DAHtgSetpt,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,HumiditySP,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,EmergOverride,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,BldgStaticSP,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DACMWUSpt,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,ExhRetFanCtrl,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,MinDehumLCTSpt,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,EffDATempSP,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DewpointSP,control:NumericWritable,0.00 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,DAClgSetpt,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,CtrlTempScr,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,SupFanCtrl,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,SetPoints,MinOAFlowSpt,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ActiveFault,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ActiveProblem,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ActiveWarning,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,AlarmValue,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,UnitState,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,MWUStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ClgStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,EconoStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,HtgStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,EffectOccup,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,McQuayStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ERWhlOnOff,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ClearAlarms,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,DehumStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,CurrentState,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,UseTstatSpts,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,ApplicCmd,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,DemandShed,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Monitor,FreeClgStatus,control:EnumPoint,0 {stale},"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Schedule,OccManCmd,control:EnumWritable,0 {stale} @ def,"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Schedule,SetReset,kitControl:BqlExprComponent,false,{ok}"
"Point,BacnetNetwork,MstpTrunk1,RTU2,,,Schedule,RTU2_OptStartStop,vykonPro:OptStartStop,N/A,"
"Device,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,0:null,device:200013 config,,,,,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,DaTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SpaceTemp,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SpaceHumidity,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SpaceCO2,control:NumericPoint,0.00 {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SupplyFanSts,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,CFSAlm,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,GpsSts,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,HighAlmSp,kitControl:NumericSwitch,0.00 {ok} invalidInSwitch,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,Add,kitControl:Add,3.00 {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,Subtract,kitControl:Subtract,nan {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SpaceTempAlmEnabOfst,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,SpaceTempAlmDsblDb,control:NumericWritable,2.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,LowAlmSp,kitControl:NumericSwitch,0.00 {ok} invalidInSwitch,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,Not,kitControl:Not,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,DaTempHiAlmSp,control:NumericWritable,100.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,DaTempLoAlmSp,control:NumericWritable,45.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,DaTempAlmDsblDb,control:NumericWritable,3.00 {ok} @ def,"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Inputs,DxCallForFan,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,SFLowSpdCmd,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,SFMedSpdCmd,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,SFHiSpdCmd,control:BooleanPoint,false {stale},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,VRVEnable,control:BooleanWritable,""false {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,SteamVlvSig,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,OaDmprCtrl,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Outputs,Or,kitControl:Or,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Overrides,Ov_SpaceTemp,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Overrides,Ov_FanCmd,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,DaTempSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,MinDaTempSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,CO2LowLvlSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,CO2HiLvlSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,OccClgSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,UnoccClgSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,OccHtgSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,UnoccHtgSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,OaClgEnableSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,OaHtgEnableSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,SpaceTempSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,EconMinPosSP,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,NormalOprFanSpdSp,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,VRVOprFanSpdSp,control:EnumWritable,""0 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,FrzstatLatchReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,FilterRuntimeRst,control:BooleanWritable,""false {fault,stale} @ 10"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,FilterRuntimeReset_OS,kitControl:OneShot,false {ok},"
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,AllowEconOpr,control:BooleanWritable,""false {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Setpoints,AV_MinPosAtHiCO2Lvl,control:NumericWritable,""0.00 {fault,stale} @ def"","
"Point,BacnetNetwork,MstpTrunk2,UV_Rm12B_Music_EF,,,Network,Schedule,control:BooleanWritable,false {stale} @ def,"
